FunctionName, RelativePath, CountLineCode, CountPath, Cyclomatic, MaxNesting, Knots, CountInput, CountOutput
nonmemory_arith_operand, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 7, 1, 1, 0, 0, 2, 3
arith_operand, gcc-2.8.0\config\m88k\m88k.c, 8, 1, 1, 0, 0, 3, 3
c_sizeof_nowarn, gcc-2.8.0\c-typeck.c, 17, 3, 3, 1, 2, 7, 4
dsp16xx_comparison_operator, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 10, 1, 1, 0, 0, 5, 1
my_strerror, gcc-2.8.0\gcc.c, 12, 3, 3, 1, 2, 6, 2
dsp16xx_makes_calls, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 9, 3, 3, 2, 3, 2, 3
common_type, gcc-2.8.0\c-typeck.c, 164, 899, 44, 6, 82, 23, 15
reg_save_size, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 12, 3, 3, 2, 0, 1, 2
dsp16xx_call_saved_register, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 7, 1, 1, 0, 0, 7, 2
ybase_regs_ever_used, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 13, 3, 3, 2, 2, 3, 1
function_epilogue, gcc-2.8.0\config\i386\i386.c, 7, 1, 1, 0, 0, 0, 0
init_emulation_routines, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 25, 1, 1, 0, 0, 1, 21
function_arg_partial_nregs, gcc-2.8.0\config\sparc\sparc.c, 59, 16, 21, 4, 21, 11, 4
define_label, gcc-2.8.0\c-decl.c, 26, 4, 3, 1, 1, 11, 10
double_reg_from_memory, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 36, 6, 6, 2, 4, 7, 2
double_reg_to_memory, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 37, 6, 6, 2, 5, 7, 3
output_prolog, gcc-2.8.0\config\rs6000\rs6000.c, 142, 3538944, 28, 4, 7, 23, 14
next_cc_user_code, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 17, 4, 4, 1, 5, 4, 4
override_options, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 36, 96, 8, 2, 0, 11, 16
print_operand, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 86, 54, 20, 2, 24, 13, 9
output_dsp16xx_float_const, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 13, 1, 3, 1, 0, 4, 4
dsp16xx_starting_frame_offset, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 12, 3, 3, 2, 0, 0, 2
initial_frame_pointer_offset, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 9, 1, 1, 0, 0, 0, 3
emit_1600_core_shift, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 68, 40, 17, 3, 6, 9, 2
asm_output_common, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 16, 2, 2, 1, 1, 3, 5
asm_output_local, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 15, 2, 2, 1, 1, 3, 4
asm_output_float, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 12, 1, 2, 1, 0, 2, 2
asm_output_long, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 9, 1, 1, 0, 0, 2, 2
dsp16xx_address_cost, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 51, 20, 18, 2, 40, 7, 2
dsp16xx_function_arg, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 20, 5, 8, 2, 3, 11, 3
dsp16xx_function_arg_advance, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 18, 5, 4, 2, 1, 5, 1
dsp16xx_file_start, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 5, 1, 1, 0, 0, 1, 1
gen_tst_reg, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 20, 3, 3, 1, 2, 3, 5
function_prologue, gcc-2.8.0\config\i386\i386.c, 12, 2, 2, 1, 1, 0, 2
output_ascii, gcc-2.8.0\config\gmicro\gmicro.c, 35, 10, 6, 3, 1, 3, 3
init_lex, gcc-2.8.0\cp\lex.c, 373, 307350, 69, 3, 0, 31, 52
__objc_condition_wait, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 1
__floatsidf, gcc-2.8.0\config\fp-bit.c, 31, 6, 5, 3, 5, 4, 7
__objc_mutex_unlock, gcc-2.8.0\objc\thr-win32.c, 8, 2, 2, 1, 1, 2, 2
__objc_thread_set_data, gcc-2.8.0\objc\thr-win32.c, 8, 2, 2, 1, 1, 2, 2
__objc_thread_get_data, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 1, 2
__objc_thread_set_priority, gcc-2.8.0\objc\thr-win32.c, 22, 6, 5, 1, 4, 1, 3
__objc_thread_detach, gcc-2.8.0\objc\thr-win32.c, 10, 2, 2, 1, 0, 2, 2
__objc_thread_get_priority, gcc-2.8.0\objc\thr-win32.c, 21, 3, 8, 1, 3, 0, 3
__objc_thread_id, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 2
__objc_thread_exit, gcc-2.8.0\objc\thr-win32.c, 6, 1, 1, 0, 0, 1, 2
__objc_init_thread_system, gcc-2.8.0\objc\thr-win32.c, 8, 2, 2, 1, 1, 0, 3
__objc_mutex_allocate, gcc-2.8.0\objc\thr-win32.c, 8, 2, 2, 1, 1, 0, 3
__objc_mutex_deallocate, gcc-2.8.0\objc\thr-win32.c, 6, 1, 1, 0, 0, 2, 2
__objc_mutex_lock, gcc-2.8.0\objc\thr-win32.c, 10, 2, 2, 1, 1, 2, 2
__objc_mutex_trylock, gcc-2.8.0\objc\thr-win32.c, 10, 2, 2, 1, 1, 2, 2
__objc_close_thread_system, gcc-2.8.0\objc\thr-win32.c, 7, 2, 2, 1, 0, 1, 2
__objc_condition_broadcast, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 1
__objc_condition_signal, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 1
__objc_condition_allocate, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 1
__objc_condition_deallocate, gcc-2.8.0\objc\thr-win32.c, 5, 1, 1, 0, 0, 0, 1
compute_frame_size, gcc-2.8.0\config\i960\i960.c, 10, 1, 1, 0, 0, 3, 1
compute_frame_size, gcc-2.8.0\config\v850\v850.c, 10, 1, 1, 0, 0, 5, 2
affix_data_type, gcc-2.8.0\c-aux-info.c, 29, 10, 5, 2, 3, 4, 4
gen_formal_list_for_type, gcc-2.8.0\c-aux-info.c, 36, 13, 8, 2, 3, 11, 6
deserves_ellipsis, gcc-2.8.0\c-aux-info.c, 10, 2, 2, 1, 0, 9, 1
gen_formal_list_for_func_def, gcc-2.8.0\c-aux-info.c, 31, 50, 8, 2, 1, 9, 5
gen_type, gcc-2.8.0\c-aux-info.c, 123, 100, 29, 5, 85, 23, 9
gen_decl, gcc-2.8.0\c-aux-info.c, 34, 130, 9, 1, 3, 17, 6
count_tst_insns, gcc-2.8.0\config\mn10200\mn10200.c, 22, 10, 6, 2, 3, 7, 3
add_symbols, gcc-2.8.0\fix-header.c, 12, 2, 2, 1, 0, 5, 5
xcalloc, gcc-2.8.0\cccp.c, 11, 2, 2, 1, 0, 6, 4
cpp_fatal, gcc-2.8.0\cpperror.c, 8, 1, 1, 0, 0, 10, 2
lookup_std_proto, gcc-2.8.0\fix-header.c, 21, 5, 5, 2, 4, 8, 5
write_lbrac, gcc-2.8.0\fix-header.c, 13, 2, 2, 1, 0, 3, 1
recognized_macro, gcc-2.8.0\fix-header.c, 41, 63, 22, 3, 14, 9, 21
recognized_extern, gcc-2.8.0\fix-header.c, 14, 3, 3, 2, 0, 5, 3
recognized_function, gcc-2.8.0\fix-header.c, 54, 21, 18, 2, 5, 26, 20
check_macro_names, gcc-2.8.0\fix-header.c, 12, 3, 3, 2, 0, 3, 3
read_scan_file, gcc-2.8.0\fix-header.c, 98, 121920, 23, 4, 7, 22, 21
cpp_reader_init, gcc-2.8.0\cpplib.c, 17, 1, 1, 0, 0, 6, 14
cpp_options_init, gcc-2.8.0\cpplib.c, 29, 1, 1, 0, 0, 3, 25
cpp_start_read, gcc-2.8.0\cpplib.c, 353, 999999999, 77, 6, 42, 38, 59
scan_decls, gcc-2.8.0\scan-decls.c, 158, 942, 40, 6, 133, 9, 15
write_rbrac, gcc-2.8.0\fix-header.c, 103, 109908, 28, 4, 9, 27, 5
inf_skip_spaces, gcc-2.8.0\fix-header.c, 36, 10, 16, 5, 26, 5, 4
inf_read_upto, gcc-2.8.0\fix-header.c, 17, 10, 7, 3, 2, 7, 5
make_sstring_space, gcc-2.8.0\scan.c, 17, 3, 3, 1, 2, 12, 6
inf_scan_ident, gcc-2.8.0\fix-header.c, 20, 12, 8, 4, 2, 9, 7
check_protection, gcc-2.8.0\fix-header.c, 95, 2566, 29, 3, 53, 7, 10
init_cumulative_args, gcc-2.8.0\config\i386\i386.c, 42, 120, 11, 3, 1, 20, 4
cpp_fatal, gcc-2.8.0\fix-header.c, 7, 1, 1, 0, 0, 3, 1
cpp_pfatal_with_name, gcc-2.8.0\fix-header.c, 8, 1, 1, 0, 0, 2, 2
cpp_file_line_for_message, gcc-2.8.0\cpperror.c, 11, 2, 2, 1, 1, 8, 1
fancy_abort, gcc-2.8.0\genattrtab.c, 5, 1, 1, 0, 0, 0, 1
cpp_message, gcc-2.8.0\cpperror.c, 16, 4, 4, 1, 2, 15, 3
maybe_get_identifier, gcc-2.8.0\tree.c, 24, 24, 6, 2, 3, 10, 2
build_block, gcc-2.8.0\tree.c, 12, 1, 1, 0, 0, 6, 9
fixup_unsigned_type, gcc-2.8.0\stor-layout.c, 18, 1, 3, 0, 0, 5, 7
build_method_type, gcc-2.8.0\tree.c, 20, 4, 3, 1, 0, 9, 12
array_type_nelts, gcc-2.8.0\tree.c, 32, 26, 9, 2, 3, 20, 4
attribute_hash_list, gcc-2.8.0\tree.c, 10, 2, 2, 1, 0, 6, 1
attribute_list_equal, gcc-2.8.0\tree.c, 7, 1, 1, 0, 0, 4, 2
attribute_list_contained, gcc-2.8.0\tree.c, 25, 11, 7, 2, 8, 12, 3
type_hash_canon, gcc-2.8.0\tree.c, 18, 4, 5, 1, 2, 19, 8
put_pending_sizes, gcc-2.8.0\stor-layout.c, 8, 2, 2, 1, 0, 2, 2
unsave_expr, gcc-2.8.0\tree.c, 11, 2, 2, 1, 1, 6, 4
unsave_expr_now, gcc-2.8.0\tree.c, 70, 41, 23, 3, 25, 11, 4
substitute_in_expr, gcc-2.8.0\tree.c, 122, 37, 35, 4, 105, 15, 8
stabilize_reference_1, gcc-2.8.0\tree.c, 45, 8, 15, 2, 19, 13, 10
decl_type_context, gcc-2.8.0\tree.c, 21, 5, 5, 2, 5, 9, 2
perm_calloc, gcc-2.8.0\tree.c, 9, 1, 4, 0, 0, 19, 7
get_set_constructor_bits, gcc-2.8.0\tree.c, 47, 16, 8, 3, 7, 18, 5
get_set_constructor_bytes, gcc-2.8.0\tree.c, 31, 14, 6, 3, 1, 9, 4
expand_start_elseif, gcc-2.8.0\stmt.c, 11, 2, 2, 1, 0, 6, 9
expand_exit_loop, gcc-2.8.0\stmt.c, 12, 4, 3, 1, 1, 5, 3
start_cleanup_deferral, gcc-2.8.0\stmt.c, 6, 2, 2, 1, 0, 6, 4
end_cleanup_deferral, gcc-2.8.0\stmt.c, 6, 2, 2, 1, 0, 6, 4
mark_block_as_eh_region, gcc-2.8.0\stmt.c, 15, 2, 2, 1, 0, 8, 7
mark_block_as_not_eh_region, gcc-2.8.0\stmt.c, 5, 1, 1, 0, 0, 1, 4
is_eh_region, gcc-2.8.0\stmt.c, 5, 1, 1, 0, 0, 5, 1
conditional_context, gcc-2.8.0\stmt.c, 5, 1, 1, 0, 0, 5, 1
last_cleanup_this_contour, gcc-2.8.0\stmt.c, 7, 2, 2, 1, 1, 5, 1
expand_dhc_cleanup, gcc-2.8.0\stmt.c, 17, 2, 2, 1, 1, 6, 10
expand_dcc_cleanup, gcc-2.8.0\stmt.c, 17, 2, 2, 1, 1, 6, 10
init_decl_processing, gcc-2.8.0\cp\decl.c, 512, 6144, 19, 2, 5, 89, 158
build_range_type, gcc-2.8.0\tree.c, 27, 4, 4, 1, 1, 15, 15
__mach_get_max_thread_priority, gcc-2.8.0\objc\thr-mach.c, 17, 4, 4, 1, 2, 6, 4
__objc_condition_wait, gcc-2.8.0\objc\thr-posix.c, 6, 1, 1, 0, 0, 4, 2
GNU_xref_begin, gcc-2.8.0\c-lang.c, 5, 1, 1, 0, 0, 0, 1
__objc_mutex_unlock, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
__objc_thread_set_data, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
objc_thread_id, gcc-2.8.0\objc\thr.c, 5, 1, 1, 0, 0, 6, 2
__objc_thread_get_data, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 1, 2
__objc_thread_set_priority, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 0, 1
__objc_thread_detach, gcc-2.8.0\objc\thr-posix.c, 11, 2, 2, 1, 1, 2, 2
__objc_thread_get_priority, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 0, 1
__objc_thread_id, gcc-2.8.0\objc\thr-posix.c, 6, 1, 1, 0, 0, 0, 2
__objc_thread_exit, gcc-2.8.0\objc\thr-posix.c, 6, 1, 1, 0, 0, 1, 2
__objc_init_thread_system, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 1, 2
__objc_mutex_allocate, gcc-2.8.0\objc\thr-posix.c, 12, 2, 2, 1, 1, 2, 5
__objc_mutex_deallocate, gcc-2.8.0\objc\thr-posix.c, 9, 2, 2, 1, 1, 2, 4
__objc_mutex_lock, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
__objc_mutex_trylock, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
__objc_close_thread_system, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 0, 1
__objc_condition_broadcast, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
__objc_condition_signal, gcc-2.8.0\objc\thr-posix.c, 5, 1, 1, 0, 0, 2, 2
__objc_condition_allocate, gcc-2.8.0\objc\thr-posix.c, 12, 2, 2, 1, 1, 2, 5
__objc_condition_deallocate, gcc-2.8.0\objc\thr-posix.c, 9, 2, 2, 1, 1, 2, 4
udivmodsi4, gcc-2.8.0\config\mn10200\udivmodsi4.c, 23, 12, 5, 2, 1, 7, 1
__divsi3, gcc-2.8.0\config\mn10200\divmod.c, 20, 8, 4, 1, 0, 2, 2
__modsi3, gcc-2.8.0\config\mn10200\divmod.c, 17, 8, 4, 1, 0, 2, 2
add_equal_note, gcc-2.8.0\optabs.c, 34, 8, 6, 3, 6, 17, 11
widen_operand, gcc-2.8.0\optabs.c, 19, 3, 3, 1, 2, 11, 8
can_fix_p, gcc-2.8.0\optabs.c, 16, 3, 3, 1, 2, 9, 2
can_float_p, gcc-2.8.0\optabs.c, 7, 1, 1, 0, 0, 5, 1
ftruncify, gcc-2.8.0\optabs.c, 7, 1, 1, 0, 0, 4, 3
init_optab, gcc-2.8.0\optabs.c, 16, 4, 3, 1, 0, 2, 7
init_libfuncs, gcc-2.8.0\optabs.c, 32, 5, 4, 2, 0, 8, 6
init_integral_libfuncs, gcc-2.8.0\optabs.c, 8, 1, 1, 0, 0, 4, 1
init_floating_libfuncs, gcc-2.8.0\optabs.c, 8, 1, 1, 0, 0, 4, 1
init_complex_libfuncs, gcc-2.8.0\optabs.c, 8, 1, 1, 0, 0, 3, 1
delete_insns_since, gcc-2.8.0\emit-rtl.c, 10, 2, 2, 1, 1, 11, 4
expand_divmod, gcc-2.8.0\expmed.c, 834, 999999999, 129, 8, 228, 45, 45
emit_library_call_value, gcc-2.8.0\calls.c, 165, 1105650, 30, 3, 3, 30, 37
do_jump_by_parts_greater_rtx, gcc-2.8.0\expr.c, 49, 608, 13, 2, 3, 12, 6
add_insn, gcc-2.8.0\emit-rtl.c, 12, 4, 3, 1, 0, 12, 4
copy_replacements, gcc-2.8.0\reload.c, 33, 12, 7, 4, 1, 15, 6
significand_size, gcc-2.8.0\real.c, 18, 5, 5, 1, 10, 3, 2
profile_function, gcc-2.8.0\final.c, 14, 1, 2, 0, 0, 7, 7
profile_after_prologue, gcc-2.8.0\final.c, 7, 2, 2, 1, 0, 4, 1
add_bb, gcc-2.8.0\final.c, 15, 1, 1, 0, 0, 8, 9
add_bb_string, gcc-2.8.0\final.c, 35, 16, 6, 3, 3, 9, 10
output_source_line, gcc-2.8.0\final.c, 16, 4, 5, 1, 0, 12, 6
walk_alter_subreg, gcc-2.8.0\final.c, 21, 4, 5, 1, 8, 5, 3
output_asm_name, gcc-2.8.0\final.c, 16, 4, 4, 3, 0, 8, 2
output_operand, gcc-2.8.0\final.c, 11, 4, 3, 1, 0, 6, 3
strip_off_ending, gcc-2.8.0\toplev.c, 12, 4, 4, 1, 2, 5, 1
shorten_branches, gcc-2.8.0\final.c, 5, 1, 1, 0, 0, 3, 0
final_start_function, gcc-2.8.0\final.c, 21, 8, 4, 1, 0, 7, 11
final_end_function, gcc-2.8.0\final.c, 13, 2, 2, 1, 0, 3, 3
final, gcc-2.8.0\final.c, 31, 36, 7, 2, 0, 11, 13
add_eh_table_entry, gcc-2.8.0\except.c, 22, 4, 4, 3, 1, 5, 6
error_for_asm, gcc-2.8.0\toplev.c, 8, 1, 1, 0, 0, 8, 2
init_cumulative_args, gcc-2.8.0\config\mips\mips.c, 31, 9, 6, 2, 1, 11, 4
cpp_finish, gcc-2.8.0\cpplib.c, 25, 11, 8, 4, 1, 8, 7
split_quadword_operands, gcc-2.8.0\config\vax\vax.c, 29, 5, 5, 3, 2, 6, 4
print_operand, gcc-2.8.0\config\rs6000\rs6000.c, 345, 127, 125, 4, 862, 15, 16
require_complete_type, gcc-2.8.0\cp\typeck.c, 35, 6, 6, 2, 5, 30, 7
vax_float_literal, gcc-2.8.0\config\vax\vax.c, 16, 3, 3, 1, 2, 5, 1
vax_address_cost, gcc-2.8.0\config\vax\vax.c, 58, 96, 18, 2, 37, 6, 1
vax_rtx_cost, gcc-2.8.0\config\vax\vax.c, 164, 632, 61, 4, 283, 8, 3
check_assertion, gcc-2.8.0\cpplib.c, 28, 10, 6, 2, 5, 14, 5
pushlevel_temporary, gcc-2.8.0\cp\decl.c, 9, 1, 1, 0, 0, 2, 5
resume_level, gcc-2.8.0\cp\decl.c, 16, 5, 4, 2, 1, 9, 6
add_block_current_level, gcc-2.8.0\cp\decl.c, 7, 1, 1, 0, 0, 4, 3
print_binding_stack, gcc-2.8.0\cp\decl.c, 27, 7, 11, 3, 4, 4, 3
print_binding_level, gcc-2.8.0\cp\decl.c, 108, 564408, 28, 3, 9, 31, 4
clear_anon_tags, gcc-2.8.0\cp\decl.c, 22, 11, 6, 2, 3, 13, 2
decls_match, gcc-2.8.0\cp\decl.c, 106, 41, 23, 4, 38, 28, 8
push_class_level_binding, gcc-2.8.0\cp\decl.c, 18, 3, 4, 1, 2, 14, 9
define_case_label, gcc-2.8.0\cp\decl.c, 41, 15, 7, 4, 0, 18, 8
auto_function, gcc-2.8.0\cp\decl.c, 10, 1, 1, 0, 0, 9, 3
init_type_desc, gcc-2.8.0\cp\decl.c, 47, 11, 11, 1, 10, 3, 14
define_function, gcc-2.8.0\cp\decl.c, 23, 8, 4, 1, 0, 9, 13
parmlist_is_exprlist, gcc-2.8.0\cp\decl.c, 18, 5, 5, 3, 6, 9, 2
store_after_parms, gcc-2.8.0\cp\decl.c, 14, 3, 3, 2, 2, 4, 3
maybe_build_cleanup_and_delete, gcc-2.8.0\cp\decl.c, 6, 1, 1, 0, 0, 2, 2
push_cp_function_context, gcc-2.8.0\cp\decl.c, 31, 1, 1, 0, 0, 28, 25
pop_cp_function_context, gcc-2.8.0\cp\decl.c, 35, 3, 4, 2, 0, 36, 31
print_other_binding_stack, gcc-2.8.0\cp\decl.c, 13, 2, 4, 1, 0, 4, 2
grok_method_quals, gcc-2.8.0\cp\decl2.c, 43, 10, 10, 3, 2, 19, 9
grokclassfn, gcc-2.8.0\cp\decl2.c, 112, 624, 15, 3, 4, 31, 34
check_classfn, gcc-2.8.0\cp\decl2.c, 83, 160, 17, 6, 27, 32, 10
clear_temp_name, gcc-2.8.0\cp\decl2.c, 5, 1, 1, 0, 0, 1, 1
get_temp_regvar, gcc-2.8.0\cp\decl2.c, 16, 2, 2, 1, 0, 4, 12
finish_anon_union, gcc-2.8.0\cp\decl2.c, 61, 41, 10, 2, 8, 18, 19
finish_table, gcc-2.8.0\cp\decl2.c, 60, 10, 5, 2, 4, 14, 19
finish_builtin_type, gcc-2.8.0\cp\decl2.c, 24, 2, 2, 1, 0, 15, 15
coerce_new_type, gcc-2.8.0\cp\decl2.c, 20, 36, 7, 1, 2, 13, 4
coerce_delete_type, gcc-2.8.0\cp\decl2.c, 48, 320, 12, 3, 5, 15, 5
comdat_linkage, gcc-2.8.0\cp\decl2.c, 9, 2, 2, 1, 1, 5, 3
walk_vtables, gcc-2.8.0\cp\decl2.c, 28, 8, 7, 3, 3, 14, 2
walk_sigtables, gcc-2.8.0\cp\decl2.c, 25, 6, 8, 3, 2, 12, 1
build_cleanup, gcc-2.8.0\cp\decl2.c, 18, 2, 2, 1, 1, 7, 5
check_cp_case_value, gcc-2.8.0\cp\decl2.c, 25, 13, 6, 2, 2, 10, 6
get_namespace_id, gcc-2.8.0\cp\decl2.c, 8, 2, 2, 1, 0, 4, 1
current_namespace_id, gcc-2.8.0\cp\decl2.c, 14, 2, 2, 1, 1, 6, 5
check_default_args, gcc-2.8.0\cp\decl2.c, 18, 4, 4, 2, 4, 12, 1
init_exception_processing, gcc-2.8.0\cp\except.c, 64, 1, 2, 0, 0, 8, 29
expand_builtin_throw, gcc-2.8.0\cp\except.c, 83, 3, 3, 1, 2, 18, 33
expand_start_eh_spec, gcc-2.8.0\cp\except.c, 5, 1, 1, 0, 0, 1, 1
expand_exception_blocks, gcc-2.8.0\cp\except.c, 36, 10, 5, 2, 0, 12, 14
start_anon_func, gcc-2.8.0\cp\except.c, 29, 1, 1, 0, 0, 7, 17
end_anon_func, gcc-2.8.0\cp\except.c, 10, 1, 1, 0, 0, 2, 7
expand_throw, gcc-2.8.0\cp\except.c, 115, 85, 11, 3, 6, 19, 36
init_cplus_expand, gcc-2.8.0\cp\expr.c, 5, 1, 1, 0, 0, 1, 1
fixup_result_decl, gcc-2.8.0\cp\expr.c, 19, 3, 3, 2, 0, 9, 5
extract_init, gcc-2.8.0\cp\expr.c, 6, 1, 1, 0, 0, 1, 1
make_friend_class, gcc-2.8.0\cp\friend.c, 36, 7, 8, 1, 4, 18, 8
do_friend, gcc-2.8.0\cp\friend.c, 112, 45, 18, 4, 7, 34, 27
init_init_processing, gcc-2.8.0\cp\init.c, 19, 1, 1, 0, 0, 7, 20
expand_direct_vtbls_init, gcc-2.8.0\cp\init.c, 24, 6, 5, 2, 0, 18, 2
emit_base_init, gcc-2.8.0\cp\init.c, 135, 36960, 22, 4, 5, 41, 45
check_base_init, gcc-2.8.0\cp\init.c, 10, 3, 3, 2, 0, 9, 1
do_member_init, gcc-2.8.0\cp\init.c, 20, 4, 4, 1, 3, 8, 6
expand_vec_init, gcc-2.8.0\cp\init.c, 184, 6998, 31, 5, 29, 41, 47
build_x_delete, gcc-2.8.0\cp\init.c, 18, 2, 4, 1, 1, 15, 4
build_vbase_delete, gcc-2.8.0\cp\init.c, 21, 2, 2, 1, 0, 11, 9
build_vec_delete, gcc-2.8.0\cp\init.c, 40, 20, 8, 2, 4, 15, 12
init_filename_times, gcc-2.8.0\cp\lex.c, 11, 2, 2, 1, 0, 3, 8
init_parse, gcc-2.8.0\cp\lex.c, 5, 1, 1, 0, 0, 2, 1
print_parse_statistics, gcc-2.8.0\cp\lex.c, 4, 1, 1, 0, 0, 0, 0
reinit_parse_for_block, gcc-2.8.0\cp\lex.c, 151, 2532, 45, 6, 60, 9, 17
identifier_type, gcc-2.8.0\cp\lex.c, 28, 28, 10, 3, 11, 16, 2
real_yylex, gcc-2.8.0\cp\lex.c, 971, 999999999, 291, 6, 607, 53, 48
is_rid, gcc-2.8.0\cp\lex.c, 6, 1, 1, 0, 0, 5, 2
dump_time_statistics, gcc-2.8.0\cp\lex.c, 23, 4, 3, 1, 0, 10, 8
snarf_defarg, gcc-2.8.0\cp\lex.c, 16, 1, 3, 0, 0, 8, 12
add_defarg_fn, gcc-2.8.0\cp\lex.c, 13, 2, 2, 1, 1, 8, 6
init_method, gcc-2.8.0\cp\method.c, 6, 1, 4, 0, 0, 8, 7
build_overload_with_type, gcc-2.8.0\cp\method.c, 10, 1, 4, 0, 0, 14, 9
hack_identifier, gcc-2.8.0\cp\method.c, 119, 188, 27, 5, 29, 37, 17
emit_thunk, gcc-2.8.0\cp\method.c, 55, 33, 7, 1, 1, 18, 34
synthesize_method, gcc-2.8.0\cp\method.c, 36, 144, 11, 2, 5, 23, 14
get_id_2, gcc-2.8.0\cp\method.c, 11, 1, 6, 0, 0, 13, 8
init_repo, gcc-2.8.0\cp\repo.c, 47, 9, 20, 3, 13, 15, 18
finish_repo, gcc-2.8.0\cp\repo.c, 55, 1153, 15, 3, 7, 20, 10
init_rtti_processing, gcc-2.8.0\cp\rtti.c, 10, 1, 1, 0, 0, 4, 8
get_tinfo_fn_dynamic, gcc-2.8.0\cp\rtti.c, 36, 20, 8, 2, 4, 18, 13
build_typeid, gcc-2.8.0\cp\rtti.c, 8, 1, 1, 0, 0, 5, 4
synthesize_tinfo_fn, gcc-2.8.0\cp\rtti.c, 60, 12, 13, 2, 11, 25, 29
get_vbase, gcc-2.8.0\cp\search.c, 8, 1, 1, 0, 0, 4, 2
lookup_nested_field, gcc-2.8.0\cp\search.c, 45, 18, 8, 5, 11, 13, 5
init_vbase_pointers, gcc-2.8.0\cp\search.c, 21, 2, 2, 1, 1, 11, 7
expand_indirect_vtbls_init, gcc-2.8.0\cp\search.c, 51, 10, 7, 3, 1, 17, 16
note_debug_info_needed, gcc-2.8.0\cp\search.c, 19, 5, 5, 2, 2, 13, 3
print_search_statistics, gcc-2.8.0\cp\search.c, 5, 1, 1, 0, 0, 1, 1
init_search_processing, gcc-2.8.0\cp\search.c, 9, 1, 1, 0, 0, 4, 5
reinit_search_statistics, gcc-2.8.0\cp\search.c, 13, 1, 1, 0, 0, 0, 5
init_spew, gcc-2.8.0\cp\spew.c, 5, 1, 1, 0, 0, 2, 1
peekyylex, gcc-2.8.0\cp\spew.c, 6, 1, 1, 0, 0, 5, 2
min_tree_cons, gcc-2.8.0\cp\tree.c, 12, 1, 1, 0, 0, 7, 4
break_out_cleanups, gcc-2.8.0\cp\tree.c, 25, 4, 4, 2, 3, 11, 4
break_out_calls, gcc-2.8.0\cp\tree.c, 62, 26, 21, 3, 20, 9, 7
hash_chainon, gcc-2.8.0\cp\tree.c, 13, 4, 4, 1, 3, 6, 2
binfo_value, gcc-2.8.0\cp\tree.c, 14, 6, 4, 1, 2, 12, 4
reverse_path, gcc-2.8.0\cp\tree.c, 13, 2, 2, 1, 0, 4, 3
is_aggr_type_2, gcc-2.8.0\cp\tree.c, 8, 2, 2, 1, 1, 6, 1
lang_printable_name, gcc-2.8.0\cp\tree.c, 33, 74, 10, 2, 4, 7, 5
array_type_nelts_total, gcc-2.8.0\cp\tree.c, 14, 2, 2, 1, 0, 6, 4
array_type_nelts_top, gcc-2.8.0\cp\tree.c, 8, 1, 1, 0, 0, 5, 4
